,user_name,teks
19,BPJKPD_Official,Demokrat salurkan bantuan kepada keluarga korban Tragedi Kanjuruhan Malang. #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/HyOqgwNMYP
20,AJazuli5,"RT @bachrum_achmadi: Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi…"
21,Bobyandre3,"RT @bachrum_achmadi: Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi…"
22,9Destya,"Demokrat salurkan bantuan kpd keluarga korban Tragedi Kanjuruhan Malang. 
#DemokratPeduliBerbagi
AHY Pemimpin Mendunia
#2024BarengAHY
45.  https://t.co/2aTGKYzHCU"
23,AchmadY00241129,"RT @bachrum_achmadi: Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi…"
24,Rajahutan70,"RT @bachrum_achmadi: Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi…"
25,kuebrowniesss,"@Askrlfess Lu ilmuan pada ga usahlah nyari2 yg beginian, padahal masih ada hal yg lebih penting untuk ditemukan misalnya, siapa tersangka kasus tragedi Kanjuruhan"
26,mohaditya1945,"RT @bachrum_achmadi: Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi…"
27,Ahyfansss,Demokrat salurkan bantuan kepada keluarga korban Tragedi Kanjuruhan Malang. #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/CkDEo5IHiP
28,AHY_Galery,Demokrat salurkan bantuan kepada keluarga korban Tragedi Kanjuruhan Malang. #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/N4lU265SbW
29,a_d_yunadi,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
30,feerzylant,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
31,terbitkan12,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
32,bachrum_achmadi,"Tragedi kanjuruhan Anies deklarasi capres muncung klen treak bilang tdk punya empati.

Giliran bencana Cianjur Jokowi berorasi didepan relawan muncung klen mingkem kyak silit pitek! 🤣🤣🤣"
33,ARoch_Kobe,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
34,9Destya,"Demokrat salurkan bantuan kpd keluarga korban Tragedi Kanjuruhan Malang. 
#DemokratPeduliBerbagi
AHY Pemimpin Mendunia
#2024BarengAHY
23.  https://t.co/2aTGKYzHCU"
35,mahendraa9_,"@Indostransfer Mungkin mungkin ae neros, woeee tragedi kanjuruhan pie kae?"
36,Cak_Penyon,"@Askrlfess esensinya apaan sih????

mau bikin Tragedi Kanjuruhan jilid 2???"
37,sandhicaraka,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
38,bethonpunx,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
39,diditdipta,"RT @fim_mifta: Dari apa yang terjadi dalam Tragedi Kanjuruhan, perbaikan apa sih yang sudah dilakukan federasi dan operator kompetisi, kok…"
40,suroni2012,@iIhamzada Klub2 lainkan udah dihukum sebelumnya sesuai tingkat kesalahan masing2. PSSI harusnya menjalankan saja rekomendasi tim pencari fakta tragedi kanjuruhan bentukan pemerintah.....
41,icblues,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
42,jaksapedia,"Tweeps, masih membekas di ingatan kita Tragedi Kanjuruhan yg merenggut nyawa ratusan orang. Tim Aremania Menggugat melaporkan hasil koordinasi dgn Kejati Jatim. Hasilnya, memberi petunjuk Polda Jatim utk melengkapi berkas penyidikan dgn pasal kesengajaan.

https://t.co/TP6QO0NSx8"
43,Rori_Golkar,RT @radaraktual: Panglima TNI Jenderal Andika Minta Tragedi Kanjuruhan Diusut Tuntas: Lanjut! Jangan Berhenti! https://t.co/wfwvRJE22L
44,cukboys,@jokopid @jawafess Mo ngulangin tragedi kanjuruhan?
45,Santri_Emas,RT @radaraktual: Panglima TNI Jenderal Andika Minta Tragedi Kanjuruhan Diusut Tuntas: Lanjut! Jangan Berhenti! https://t.co/wfwvRJE22L
46,IndyPutrrr,"2 Bulan Tragedi Kanjuruhan, Alfiansyah Tegar Tanpa Kedua Orangtuanya, Rayakan Ulang Tahun bersama Pemain Arema FC https://t.co/i1pJODlFMk https://t.co/4A2SfIc4N7"
47,AREMA1986Merch,"Cuaca Malang Cukup Cerah...

-Usut Tuntas Tragedi Kanjuruhan- https://t.co/w4o20kgfA7"
48,Bagusokya,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
49,Militanbekasi,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
50,nipehnipeh_,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
51,diditbocor,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
52,syihabmalik,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
53,srzl_pratama,"RT @ball_boy99: Doa Untuk Para Korban Tragedi Kanjuruhan, Lahumul Fatihah... https://t.co/Qv9j6D3Ime"
54,hnfdn,@jawafess Luwih realistis drpd reka ulang tragedi Kanjuruhan
55,dimasdta,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
56,dimaspras_tyo,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
57,bagas4youuu,"RT @ball_boy99: Doa Untuk Para Korban Tragedi Kanjuruhan, Lahumul Fatihah... https://t.co/Qv9j6D3Ime"
58,Rama85306172,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
59,KNgkok,"@iIhamzada Sekarang tu yang di butuhin sepak bola indonesia itu federasi yang sehat,pintar,adil,bertanggung jawab.lebih baik istirahat lama dari sepak bola.untuk perubahn yang besar di depan nya..kalau gak gitu tragedi kanjuruhan pasti terulang kembali"
60,AkhmalLoeden,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
61,goedenzonen,"@zenrs Cukup tragedi kanjuruhan saja yg terakhir, semoga tidak ada lagi kejadian serupa di masa yang akan datang. Peace"
62,asdik_,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
63,adc1489,"RT @BolaSportcom: Jelang dimulainya Liga 1 2022-2023 usai Tragedi Kanjuruhan, Arema FC bersiap membangun tim dimulai dari pemulihan mental…"
64,yogach_,"Ya iyalah gak ada korban, orang gak ditembakin gas air mata. 😮‍💨

Sampai sekarang, kok, kayaknya masih banyak yang gagal paham bahwa Tragedi Kanjuruhan itu buah dari kesalahan prosedur.

Massa, ya, massa. Selalu ada potensi untuk ricuh. Makanya prosedur penanganannya harus pas."
65,bonekunesa1927,"RT @fim_mifta: Dari apa yang terjadi dalam Tragedi Kanjuruhan, perbaikan apa sih yang sudah dilakukan federasi dan operator kompetisi, kok…"
66,risolesmayooooo,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
67,BolaSportcom,"Jelang dimulainya Liga 1 2022-2023 usai Tragedi Kanjuruhan, Arema FC bersiap membangun tim dimulai dari pemulihan mental pemain. 🦁
https://t.co/bvtR7nVFfw"
68,NoPinoKio2,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
69,solideoo,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
70,faizabdrrf,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
71,fikrira,"RT @Tommy_desky: Bisnis di Balik Tragedi Kanjuruhan.

Karni Ilyas, Pemred TvOne : 'Kenapa kita bahas, karena ternyata ada kira-kira 250 mil…"
72,EBeniswara,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
73,imbackbroo,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
74,malangcemerlang,Usut Tuntas Tragedi Kanjuruhan https://t.co/alKswbCgFD
75,Yunus05675952,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
76,pikiranaji,"RT @OkeSR: @iIhamzada Nggak usah minta maaf mas, sampeyan sudah mewakili saya. FIFA, UEFA, AFC, klub2 besar Eropa,Presiden negara sahabat,…"
77,arankaru,"RT @Janie28332968: Ternyata dapat 100 Ribu Yang Naik motor ke GBK...kenapa ya duit buat pencitraan, sementara korban gempa dan anak yatim p…"
78,akwilapascal,"@zenrs ""mengabaikan larangan berarti berhak dibunuh."" udah berhari-hari sejak tragedi kanjuruhan, mindset ini yang akhirnya terus memelihara keadaan yang ada. memecah-belah akar rumput, dan membiarkan hama yang ada dipucuk berkembang biak dengan seenaknya"
79,AdreanLN,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
80,OkeSR,"@zenrs Cukup Tragedi Kanjuruhan ini terjadi di Malang (jangan sampai terulang di tempat dan stadion yang lain). Kami mengibarkan panji #UsutTuntas, bukan hanya meminta keadilan bagi yang berpulang,namun lebih dari itu, utk masa depan tata kelola persepakbolaan &amp; keamanan yang lebih baik"
81,nikmatihariini,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
82,Ridwan107111,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
83,Rajisapotra,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
84,rizqi5691,@Liga1Match2022 Halo federasi PSSI seharusnya anda bertanggung jawab juga dalam tragedi Kanjuruhan anda sebagai pihak penyelenggara liga mana tanggung jawabmu terhadap tragedi Kanjuruhan?
85,gilangibnua,"@Liga1Match2022 Luweh mesakke sek keluargane raono bos mergo tragedi kanjuruhan, duit isih iso di upoyo lha nek nyowo le adol ngendi?"
86,NovanSudibyo,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
87,Ayik30348798,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
88,syndichrone,"@yourxx___ @SuriyadiAhmad @aissaputra__ @Liga1Match2022 @AremafcOfficial Korban meninggal itu karena gas air mata sehingga kehabisan oksigen akibat menghindari gas air mata itu. Klo perkara suporter rusuh,selama ini yo gak cuma aremania tp hampir semua. Dan gak sampai jatuh korban jiwa sebanyak tragedi kanjuruhan."
89,ridwan_hakimm,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
90,Aldhe_Anz,"RT @fim_mifta: Dari apa yang terjadi dalam Tragedi Kanjuruhan, perbaikan apa sih yang sudah dilakukan federasi dan operator kompetisi, kok…"
91,rihadita,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
92,OkeSR,"@iIhamzada Nggak usah minta maaf mas, sampeyan sudah mewakili saya. FIFA, UEFA, AFC, klub2 besar Eropa,Presiden negara sahabat, sampai media kredibel Guardian,BBC, CNN,Washington Post,dll merespons tragedi Kanjuruhan dgn simpati mendalam, beda 180% dengan buzzer dan akun anonim negeri ini.."
93,Banyube68709246,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
94,bolaskorcom,"Pelatih Timnas Indonesia, Shin Tae-yong, mengincar gelar juara Piala AFF 2022.

#bolaskorcom #shintaeyong #timnasindonesia #affcup  

https://t.co/hu9dnvmoU4"
95,ahmadsaifulch,RT @cityguide911fm: Kejati Tolak Berkas Perkara Tragedi Kanjuruhan Karena Polisi Tidak Menyertakan Pasal Pembunuhan https://t.co/sSxJaebnOF
96,haryadhit,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
97,tribun_arema,"RT @joshuanade: Sekali lagi untuk nawak2 , yang sekitarnya masih ada korban tragedi kemanusiaan kanjuruhan dan butuh bantuan bisa dm saya a…"
98,gonzales_regi,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
99,anna_priyana,@hitiwii_ @Askrlfess Pengen ngerasain tragedi Kanjuruhan kali 😀😀😀
100,enggi_engineer,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
101,Dikawitama,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
102,RadenGoliathus,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
103,Mendolblagaduss,"RT @ball_boy99: Doa Untuk Para Korban Tragedi Kanjuruhan, Lahumul Fatihah... https://t.co/Qv9j6D3Ime"
104,krisnapraditya2,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
105,b450ri7,"RT @radar_malang: ""Kevia Naswa, Penyintas Tragedi Kanjuruhan yang Masih Berjuang Sembuh Mata"" https://t.co/qQiacLLNaR"
106,dapeedc,"RT @AremafcOfficial: Kushedya Hari Yudo dan Renshi Yamaguchi ikut merayakan ulang tahun Alfiansyah di sekolah, Alfiansyah merupakan anak da…"
107,fim_mifta,"Dari apa yang terjadi dalam Tragedi Kanjuruhan, perbaikan apa sih yang sudah dilakukan federasi dan operator kompetisi, kok mereka begitu ngotot ingin menggulirkan kompetisi kembali ??????????"
108,Elmirakid,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
109,mjifinest,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
110,GerySiput,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
111,AdityarifqiRif1,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
112,sagahtvlive,"Arema FC sudah berlatih rutin lagi sejak pertengahan Oktober 2022 lalu. Sebagai tim yang terdampak langsung dengan Tragedi Kanjuruhan, program tim disesuaikan dengan kebutuhan.

Pemain tim berjulukan Singo Edan pertama mendapatkan pendampingan pemulihan mental."
113,JohnKebos45,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
114,LaodeMSyarif,RT @WENRY88: @LaodeMSyarif @TGIPF_Malang @PSSI @DivHumas_Polri @ListyoSigitP @mohmahfudmd Presiden Jokowi Harus Pastikan Rekomendasi TGIPF…
115,bangtonibangjul,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
116,fltatp_,@Askrlfess Bridesmaid nya ga pernah baca tragedi kanjuruhan mungkin. Otaknya perlu di suplai peptisida
117,ygprmd,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
118,otak_iblis,"RT @lantip: hari ini, 
tragedi kanjuruhan genap 60 hari.

jumlah tersangka masih 6 biji.
juga tak ada perubahan di tubuh pssi.

135 nyawa,…"
119,leftlanetheory,@Askrlfess Belajar dr polisi tragedi kanjuruhan
120,khikman17,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
121,Benqibenk,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
122,sabrrinae,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
123,cupitata07,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
124,dhimpil1,"RT @KompasTV: Bentangkan Poster Tragedi Kanjuruhan di Piala Dunia 2022, Aremania Ditangkap, Dikira Bawa Pesan LGBT https://t.co/ZEiCviPT0n…"
125,AhongAnjar,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
126,Ucupgallagher,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
127,reckydar,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
128,PASeptian,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
129,Sumirat8991,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
130,Pestgone1,@AndiePeci Bukankah sebenarnya sangat simple melihat siapa saja pihak yg beranggung jawab atas tragedi Kanjuruhan?
131,OkeSR,"Tragedi Kanjuruhan, yang dari mancanegara (FIFA, AFC, pemerintah negara2 sahabat, klub2 besar hingga media massa) memberikan simpati mendalam kepada korban. Sementara di negeri ini, buzzer sibuk menyalahkan &amp; membully korban tanpa pernah turut investigasi didalamnya.."
132,iffaafiffah,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
133,widipamungkas84,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
134,asepyusuf_,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
135,hisbulwa,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
136,M_A_F02,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
137,jamilnih,"RT @radar_malang: ""Kevia Naswa, Penyintas Tragedi Kanjuruhan yang Masih Berjuang Sembuh Mata"" https://t.co/qQiacLLNaR"
138,Rh_Kurniawan,"RT @radar_malang: ""Kevia Naswa, Penyintas Tragedi Kanjuruhan yang Masih Berjuang Sembuh Mata"" https://t.co/qQiacLLNaR"
139,SarangBeo69,"""Mencari Keadilan Tragedi Kanjuruhan Malang""...tetep  jogo kondusifitas kota Malang karo jogo jeneng apik'e Aremania yo rekkk lan ojo gelem diadu domba lan Anarkis yo lurrr...🙏🙏

#salamsatujiwa
#salamsatubangsa
#jangananarkis
#janganmaudiadudomba
#janganmudahterprovokasi https://t.co/BYcIvlY5nR"
140,Napi51477451,"""Mencari Keadilan Tragedi Kanjuruhan Malang""...tetep  jogo kondusifitas kota Malang karo jogo jeneng apik'e Aremania yo rekkk lan ojo gelem diadu domba lan Anarkis yo lurrr...🙏🙏

#salamsatujiwa
#salamsatubangsa
#jangananarkis
#janganmaudiadudomba
#janganmudahterprovokasi https://t.co/kSbhA3SSuo"
141,DidingNurislam,"RT @bachrum_achmadi: Anies ga punya empati saat tragedi kanjuruhan mlh deklarasi capres, kt grombolan hipokrit bin stupid.

Pdhl Anies bkn…"
142,harjonoabi,@kumparan Tragedi Kanjuruhan terlupakan sudah bye...bye
143,Beetlebum____,"@Liga1Match2022 Anjing aing dah bodo amat mau liga lanjut, Aing masih berprinsip selama belum di usut tragedi kanjuruhan selamanya gak akan tonton liga brengsek !!"
144,RamadityaPA,mending liga gausah bergulir ajalah sekalian sebelum semuanya benar-benar menemukan titik terang Tragedi GBLA &amp; Tragedi Kanjuruhan adalah bukti bobroknya federasi dan yang paling parah pembunuhnya masih berkeliaran di event liga yang katanya paling mbois
145,reyhanp4,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
146,BrahmaKumbara23,"@Harya117 @axel_alfard @emasTanto_cepu @ki_cakrasurya Lahhh kan klian dulu yg sok2an maki2 pas nasdem nyapreskan pk anies stelah tragedi kanjuruhan. Trus ini kok malah tepuk2, foya2 klian ada bencana cianjur. KLIATAN SKRG YG MUNAFIKK ITU KALIAN !!"
147,orangkaya1000,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
148,erniguno,"RT @AlionelMessi_: Alfiansyah, korban selamat tragedi Kanjuruhan, merayakan ultahnya yg ke-11. Ibu dan ayah tercintanya wafat di Stadion Ka…"
