,user_name,teks
15,ionhamzah,"Persebaya kalah, bonek turun ke lapangan, rusuh, tidak ada tembakan gas air mata, tidak ada yg meninggal

Arema kalah, aremania turun ke lapangan, rusuh, ada tembakan gas air mata, ratusan meninggal

Kalo logikanya dipake, sebenarnya mudah kok mencari penyebab yg benar https://t.co/ewoT938B2N"
16,Agmal75067194,"RT @harrissuhud: Sebenarnya kurang tepat juga jika satu tragedi menghentikan seluruh kompetisi. Di sana memang rusuh, tapi di sini (hari in…"
17,AhDzikri11,"@rodrigosantono Sg penting perseteruan iki gak ndadekno pengurus PSSI ngguya2 cak. Pemelihara dan yg mendapat keuntungan dr rivalitas iki yo pejabat 2 pssi.

Misal suporter Arema &amp; Persebaya rusuh nang stadion, komdis denda panpel, duit e opo mbalik ng klub? Nek rivalitas e panas ~~"
18,roe_roland,"@Viebatam @korantempo Nomor 1, karena 2 laga kandang sebelumnya lawab Persib, Persija Arema kalah terus, dan aremania pun gak rusuh/ricuh

Karena sebelumnya kalah diharapkan lawan persebaya menang, karena ini rival abadi, tapi ternyata kalah lagi, yg masuk lapangan itu niatnya cuma pengen peluk pemain"
19,AhanSyahrul,"@tempodotco Ya Allah opo maneh iki. Fokus dululah pd soal kenapa kematian itu bisa terjadi begitu besar? 

Pertandingan di Kanjuruhan jg tdk sekali dua kali dilaksanakan. Tahun 2018 jg rusuh saat Arema vs Persib. Tp jg tak jd tragedi. 

Ayolaaah akui sikit kesalahan"
20,Anana73322693,"@pengarang_sajak Dem lah Mang, mereka tuh lagi diatas angin galo2, banyk yg belain, kalopun Arema rusuh pasti dibalikin pake kalimat, kalaupun rusuh apa pantas kami dibunuh dengan gas air mata?"
21,arkanantaaaa,"@kemulanesbatu @frandiasta @mk_anam @hirzanando @registaco oh terus yang mau pukulin kiper arema? di video banyak kok jga yang keliatan mo mukulin pemain kocak, diluar stadion nyerang pemain persebaya, bukan rusuh namanya??"
22,crushpsycho,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
23,AlanHacktivist,"@Prasetyo9Hh @malayantiger156 @kumparan Emang Yakin &amp; Ada Vidio Arema Yang Dianggap Buat ""Rusuh""? Ini Penjelasan @AremafcOfficial  saat diwawancarai oleh @tvOneNews semalam dalam ""Catatan Demokrasi"" 👇

https://t.co/d19VkmRlzc"
24,Iyo63579667,"@Suhik2299 @PSSI @Liga1Match Yg buat rusuh malah nyalahin org lain? hebat aremania...

tdnya respect ama arema fc, tp krn sikap aremania nya kayak bgini2 aja trus yaa.. maaf deh. No respect."
25,amri_andria,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
26,jurassicphunk,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
27,ASasmitho,@alisyarief Mending bikinnpetisi bubarkan aremaa..lbh bagus..lbh baik..karna arema biang kerook jiang rusuh dari thn 80 an arema rusuh mulu..tukang mabok..judi..
28,selalunyampah,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
29,reizdendy,@MolenMelon21 Kayak e ada beberapa ‘oknum’ supporter yg emang rusuh sih wa. Aku lagi kae tau rt video oknum e nampol pemain arema apa ya 🤣 jadi emang ada 2 video
30,ayiekkresna,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
31,Abdurochman007,"RT @Gladislagiwoy: Yg bertanding Arema FC
Yg klh Arema FC
Yg nonton Aremania
Yg turun kelapangan Aremania
Yg rusuh Aremania
Yg pukul pemain…"
32,masfick_15,@idextratime Ini awal mulanya..suporter masuk lapangan kasih dukungan dgn memeluk pemain Arema bukan mau bikin rusuh..dan lapangan sdh steril dari pemain Persebaya... https://t.co/O2xxN7mH3R
33,Ahmadi38233515,@registaco Arema ndak tahu malu sudah rusuh cari panggung pula
34,chresnas_putra,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
35,risdyyyy,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
36,jokoci,"@panca66 SALAH !!!!!!!!..... Penyebab Utama Tragedi Kanjuruhan adalah KEKALAHAN Arema atas Persebaya !!!!!.... coba kalau Arema MENANG, pasti TIDAK ADA Suporter yang Rusuh !!!!....

*Logika Cebong BuzzerRp Mode On 🤣🤣🤣🤣🤣"
37,AD1T_RG,"Final piala perserikatan PSMS vs Persib di GBK  penonton masuk ke dlm lapangan tp tdk ada rusuh apalagi korban meninggal, bgt juga saat persija di kalahkan Arema di GBK penonton tumplek turun ke dlm lapangan tdk ada rusuh dan gas air mata. https://t.co/8zMQEYxh9W"
38,AD1T_RG,"Di akhir thn 1980 han Persib vs PSMS Medan  dua kali bertemu di final  piala perserikatan di GBK tdk ada rusuh apalagi memakan korban jiwa pdhl penonton sampe ke pinggir lapangan bola, bgt jg waktu Persija vs Arema di GBK penonton tumplek turun ke dlm stadion dan tdk rusuh. https://t.co/fapzN8Tjh3"
39,rizkymiff,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
40,Vromadhoni27,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
41,JR_Invinity88,"@emerson_yuntho jangan lupa desak polisi untuk mengusut apakah ada indikasi pengaturan skor oleh bandar judi bola yg ingin Arema kalah di kandang untuk menghindari kerugian si bandar judi
krn bisa jadi ini pangkal dari semua masalah hingga terjadi rusuh"
42,Ibrahim78704863,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
43,AhanSyahrul,"Saat rusuh Arema vs Persib 2018 lalu, 1 korban meninggal pasca derbi panas tsb. Gas airmata jg jd alat polisi membubarkan massa.

Saat Arema vs Persebaya 1 Nov lalu, ratusan nyawa melayang. Masalah utama gas airmata yg dilepaskan ke tribun penonton."
44,Aher_jaqi,"@Minietweets_ @1ndonesiaku_ @jokowi Lagi"" ke Bodohan apa lagi yg di perlihatkan AREMANIA , yg main ARRMA 
Yg kalah AREMA
Yg RUSUH AREMA 
yg korban ARRMA 
Ko yg di SALAHIN JOKOWI , giliran dapat OMSET kaga bawa"" JOKOWI BY SETINGAN KADRUN YAAA"
45,initwitirsiyi,"@_mohamadyusof @tittot__ @iriawan84 @PSSI Supporter arema turun ke lapangan bukan untuk bikin rusuh, tapi untuk semangati pemain karena kalah, baca laporan investigasi komnas ham terbaru, kalau gak tau fakta dan kejadiannya jangan asal bacot. Sudah sana, nonton bigo saja."
46,bonekmagang,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
47,reharnanda,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
48,nevertheless_d1,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
49,firman_mellody,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
50,KurniawanEri4,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
51,rantigabelas_,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
52,Moh_HamzahSidik,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
53,vecga75,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
54,BONEKSUKODADI,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
55,yosaris9,"@Ndaxwz @riyanndk Sendirinya goblok ga punya kuota untuk baca berita, ngegas lagi 😂🤦🏼‍♂️🤦🏼‍♂️😂. 
Maha benar arema dengan segala kelucuannya, bilangnya kemaren pas rusuh ditunggangi oknum, sekarang ditunggangi tikus politisi busuk, kapan pintere cuk??"
56,RasyidMwildan,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
57,del_tardio,"@dede_dedot96 @edhi_shi @HeriYan20910746 Ada video dari tribun vip
Sebelum aparat nendang dan segala macem, suporter udah rusuh, ada salah satu suporter yang mencoba memukul pemain arema juga
Salah akui salah, ojo ngeyel koyo' cah bayi cukkk"
58,ricciammar,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
59,Rwijaya666,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
60,Gus_Arifin,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
61,nachos_tachos,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
62,Loh_Rudy,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
63,MalatiPuspalia,RT @khaidir_Tr: @jayapuraupdate @maspiyuaja Itu foto lama min di GBK waktu Persija vs Arema. Gak usah jauh jauh min ini vidio belum ada seb…
64,aalsatriia,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
65,HeiiRyu,"Segelzzz.
belum d minum, kok nunjuk arema? Kalo kita yg nuduh gitu k aparat kira* gmana ya? apakah di jemput?
berhubung itu d segel bisa jadi punya siapa aja.
kalo emang diminum pun kenapa? saya belum pernah liat org rusuh d club malam di tembak gas air mata. padahal rame jga https://t.co/2CoEwW5THt"
66,ray_sulton,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
67,FikriAr_66,@halimfuadi Kalah rusuh ngamuk arema jembut
68,Mannul9,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
69,TianHaryono,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
70,JuandaFGultom,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
71,Oyon_Art,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
72,setiant_D,@CNNIndonesia Wkwkwkk.. dia yg rusuh dia juga yg marah2.. opo yo ngene sifat arema..???
73,AkmalfaridAkma1,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
74,masnafiss,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
75,Sambo_Kaisar,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
76,mohtahid,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
77,GarindraDC,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
78,t0n1h3r5_83,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
79,SinggiHahonk,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
80,auliarizuki77,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
81,04Anjal,@adn_afandi @Lia14204864 @CNNIndonesia Kalian yg nge rusuh org lain yg disalain.yuk ketemua yuk.arema tai
82,boneksemampunya,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
83,Yunardi99,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
84,suryaayrusuya,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
85,ntasanusa,"@_melody_mellow Gue berpikir gitu juga, cause mereka tahu kalau rusuh yg rugi pastinya arema sendiri .... pasukan pengamanan yg over react saja jadi mengundang solidaritas para suporter 🤔"
86,5oul4ntidote,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
87,ntasanusa,"RT @_melody_mellow: Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap a…"
88,_melody_mellow,"Terbukti &amp; Fakta bhw 125 lebih suporter Aremania adalah korban tewas akibat Gas Air Mata yg ditembakkan polisi

Tetap aja suporter Arema yg disalahkan.
Ruwet &amp; ber-tele² ngikuti mindset polisi ! 

Suporter turun ke lapangan utk ucapkan selamat ke pemain, bukan utk bikin rusuh https://t.co/S3M84CUN6e"
89,rizkyluhur,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
90,sijadaeng,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
91,27Rianto,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
92,GuiliAnemoBoy,RT @khaidir_Tr: @jayapuraupdate @maspiyuaja Itu foto lama min di GBK waktu Persija vs Arema. Gak usah jauh jauh min ini vidio belum ada seb…
93,Bacod699,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
94,miripmzyud,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
95,20Rebirth,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
96,vidairwan,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
97,m_y_fkr,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
98,Dicky_fa,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
99,w1ld_4nt,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
100,Mangomo9,"@dede_dedot96 Seandainya arema menang mungkin tdk rusuh, penonton di luar stadion tdk membakar, tdk melempari pemain Persebaya, aremania adalah supporter yg tdk bisa menerima kekalahan, liat saja tragedi ini dan pembelaan membabi buta twit dari @dede_dedot96 dia kira yg lain tolol semua."
101,Basyaruddin_,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
102,linda_gunawan,"@KatolikG @NUgarislucu @MuhammadiyinGL @Protestan_GL @BuddhisGL @GlHindu @KonghucuGL Jadi kalau polisi melindungi pemain arema yang digebuki fans sendiri karena salah, itu tetep polisi yg salah ya? Kl polisi sdh kasih peringatan, kurangi kuota penonton, adakan di jam sore, dan tetap dilanggar lalu rusuh pukuli pemain, itu tetep salah polisi ya.... Lucu min."
103,FadlyPradana,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
104,AyuWulandariz,"RT @MediaKomando: Video: Korban Rusuh Arema FC Vs Persebaya Bergelimpangan, Polisi Hingga Wanita Jadi Korban
https://t.co/8Hcls6nyqk"
105,su_kitman,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
106,gppsyg,RT @khaidir_Tr: @jayapuraupdate @maspiyuaja Itu foto lama min di GBK waktu Persija vs Arema. Gak usah jauh jauh min ini vidio belum ada seb…
107,mayuriyuna,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
108,angginovita93,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
109,kahfikurnia97,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
110,fadhurrozi1,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
111,kadangteledor,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
112,itsaaletheia,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
113,arief_reza321,@DavidCahya28 @AminKank @STono99 @KaDRuN_ToL0L Arema kalah (permainan kalah dari tim lawan) &gt; suporter ga bisa terima (mental jelek) &gt; geruduk masuk lapangan (melanggar aturan) &gt; bikin rusuh (melanggar aturan) &gt; polisi mengamankan (tugasnya) &gt; nembak gas air mata (melanggar aturan) . Bisa dilihat runtutannya ....
114,HancelGoruDolu,RT @khaidir_Tr: @jayapuraupdate @maspiyuaja Itu foto lama min di GBK waktu Persija vs Arema. Gak usah jauh jauh min ini vidio belum ada seb…
115,mahasiswasepuh,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
116,Andrijsaputra_,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
117,leftistindo,RT @khaidir_Tr: @jayapuraupdate @maspiyuaja Itu foto lama min di GBK waktu Persija vs Arema. Gak usah jauh jauh min ini vidio belum ada seb…
118,rijal_yusril,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
119,raihanraaa,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
120,arapipin_,@hadi_11bsk @tvOneNews Hahaha emang pantas diketawain kebodohan suporter arema yang rusuh dan kebodohan polisi dalam mengambil tindakan..
121,kuroimugen,"RT @arriyav13: di kekeruhan ini, saya mau last twit. setelah itu coba diem aja. 

hukuman yg versi saya:
1. bubarkan arema atau klub apapun…"
122,kadapiw,"@Ndaxwz @cindyalfaa @Faskylark @BudiSosiawan7 Harus bego biar tau, modal liat komen di tweet orang jadi belagu, Aremania ga ada yang rusuh, beberapa supporter turun ke lapangan cuman buat nyemangatin pemain Arema( gw ada bukti video), lalu beberapa oknum polisi mulai memukuli beberapa supporter Arema."
123,mistercrab18,"@detikcom @detik_jatim ✅Yang kalah arema
✅yang rusuh suporter arema
✅yang menjadi korban Aremania
 ✅yang salah tetep Jokowi

🧠💩 https://t.co/VN2QqgQ0Xa"
124,mewfarren,"@bijiopium @CepuBandar @refuseboxjkt @xxploxion @MafiaWasit @Persiba bang, gue bukan buzzer ya. pengamat aja. tapi ada beberapa video yang memberikan fakta bahwa supporternya sendiri nyerang pemain arema. emang ada beberapa supporter yang baik dan gaikut rusuh tapi ada supporter (provokator) yang kayak gitu."
125,WahyuRgl,@Ndaxwz Piye to kihhh @AremafcOfficial gak trimo kalah gawe rusuh masih nyalahin Jokowi maksud e ki piye? Kon menangke arema po piye....cerdas dikit lah...
126,fajarpuger,RT @JatimPemprov: Gubernur Jatim Khofifah menyatakan duka mendalam atas tragedi rusuh di Kanjuruhan Malang usai pertandingan antara Arema F…
127,BeelGedhez,"RT @MediaKomando: Video: Korban Rusuh Arema FC Vs Persebaya Bergelimpangan, Polisi Hingga Wanita Jadi Korban
https://t.co/8Hcls6nyqk"
128,Fery_Keboet,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
129,Hendras_33,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
130,abangjun,"@Suhik2299 @PSSI @Liga1Match SAMBO
KONSORSIUM 303
SPONSOR AREMA
JUDI
RUSUH

#BenangTanpaJarum"
131,Blpg_Firm,"RT @Chusnuddin99: Tangkap Yuli Sumpil &amp; Suporter yg rusuh sblm gas air mata dikeluarkan. termasuk yg menyerang tim @persebayaupdate
Hukum A…"
